timestamp,outsideTemp
2026-08-11T01:58:09.557Z,103.1
2026-08-11T02:01:00.508Z,102.1
2026-08-11T02:01:00.675Z,102.1
2026-08-11T02:01:00.976Z,102.1
2026-08-11T02:01:01.263Z,102.1
2026-08-11T02:01:01.727Z,102.1
2026-08-11T02:01:01.921Z,102.1
2026-08-11T02:01:02.762Z,102.1
2026-08-11T02:01:03.616Z,102.1
2026-08-11T02:01:04.350Z,102.1
2026-08-11T02:01:05.183Z,102.1
2026-08-11T02:01:06.085Z,102.1
2026-08-11T02:01:06.809Z,102.1
2026-08-11T02:01:07.568Z,102.1
2026-08-11T02:01:08.385Z,102.1
2026-08-11T02:01:09.228Z,102.1
2026-08-11T02:01:10.084Z,102.1
2026-08-11T02:01:10.784Z,102.1
2026-08-11T02:01:11.490Z,102.1
2026-08-11T02:01:12.325Z,102.1
2026-08-11T02:01:13.161Z,102.1
2026-08-11T02:01:14.062Z,102.1
2026-08-11T02:01:14.796Z,102.1
2026-08-11T02:01:15.892Z,102.1
2026-08-11T02:01:16.768Z,102.1
2026-08-11T02:01:17.511Z,102.1
2026-08-11T02:01:18.351Z,102.1
2026-08-11T02:01:19.100Z,102.1
2026-08-11T02:01:20.000Z,102.1
2026-08-11T02:01:20.717Z,102.1
2026-08-11T02:01:21.565Z,102.1
2026-08-11T02:01:22.316Z,102.1
2026-08-11T02:01:23.166Z,102.1
2026-08-11T02:01:24.018Z,102.1
2026-08-11T02:01:24.724Z,102.1
2026-08-11T02:01:25.897Z,102.1
2026-08-11T02:01:26.658Z,102.1
2026-08-11T02:01:27.685Z,102.1
2026-08-11T02:01:28.729Z,102.1
2026-08-11T02:01:29.440Z,102.1
2026-08-11T02:01:30.141Z,102.1
2026-08-11T02:01:31.008Z,102.1
2026-08-11T02:01:31.765Z,102.1
2026-08-11T02:01:32.587Z,102.1
2026-08-11T02:01:33.286Z,102.1
2026-08-11T02:01:33.999Z,102.1
2026-08-11T02:01:34.875Z,102.1
2026-08-11T02:01:35.605Z,102.1
2026-08-11T02:01:36.322Z,102.1
2026-08-11T02:01:37.266Z,102.1
2026-08-11T02:01:38.148Z,102.1
2026-08-11T02:01:39.087Z,102.1
2026-08-11T02:01:39.783Z,102.1
2026-08-11T02:01:40.519Z,102.1
2026-08-11T02:01:42.600Z,102.1
2026-08-11T02:01:43.348Z,102.1
2026-08-11T02:01:44.102Z,102.1
2026-08-11T02:01:45.000Z,102.1
2026-08-11T02:01:45.755Z,102.1
2026-08-11T02:01:46.517Z,102.1
2026-08-11T02:01:47.801Z,102.1
2026-08-11T02:01:48.748Z,102.1
2026-08-11T02:01:49.461Z,102.1
2026-08-11T02:01:50.152Z,102.1
2026-08-11T02:01:50.865Z,102.1
2026-08-11T02:01:51.586Z,102.1
2026-08-11T02:01:52.278Z,102.1
2026-08-11T02:01:52.990Z,102.1
2026-08-11T02:01:53.686Z,102.1
2026-08-11T02:01:54.383Z,102.1
2026-08-11T02:01:55.075Z,102.1
2026-08-11T02:01:55.771Z,102.1
2026-08-11T02:01:56.476Z,102.1
2026-08-11T02:01:57.179Z,102.1
2026-08-11T02:01:57.899Z,102.1
2026-08-11T02:01:58.601Z,102.1
2026-08-11T02:01:59.322Z,102.1
2026-08-11T02:02:00.949Z,102.1
2026-08-11T02:02:02.047Z,102.1
2026-08-11T02:02:03.295Z,102.1
2026-08-11T02:02:04.040Z,102.1
2026-08-11T02:02:04.737Z,102.1
2026-08-11T02:02:05.473Z,102.1
2026-08-11T02:02:06.193Z,102.1
2026-08-11T02:02:06.925Z,102.1
2026-08-11T02:02:07.658Z,102.1
2026-08-11T02:02:08.397Z,102.1
2026-08-11T02:02:09.118Z,102.1
2026-08-11T02:02:09.813Z,102.1
2026-08-11T02:02:10.507Z,102.1
2026-08-11T02:02:11.339Z,102.1
2026-08-11T02:02:12.038Z,102.1
2026-08-11T02:02:12.740Z,102.1
2026-08-11T02:02:13.446Z,102.1
2026-08-11T02:02:14.158Z,102.1
2026-08-11T02:02:14.860Z,102.1
2026-08-11T02:02:15.616Z,102.1
2026-08-11T02:02:16.316Z,102.1
2026-08-11T02:02:17.107Z,102.1
2026-08-11T02:02:17.809Z,102.1
2026-08-11T02:02:18.528Z,102.1
2026-08-11T02:02:19.317Z,102.1
2026-08-11T02:02:20.518Z,102.1
2026-08-11T02:02:22.153Z,102.1
2026-08-11T02:02:22.900Z,102.1
2026-08-11T02:02:23.631Z,102.1
2026-08-11T02:02:24.385Z,102.1
2026-08-11T02:02:25.100Z,102.1
2026-08-11T02:02:26.002Z,102.1
2026-08-11T02:02:26.914Z,102.1
2026-08-11T02:02:27.758Z,102.1
2026-08-11T02:02:28.541Z,102.1
2026-08-11T02:02:29.544Z,102.1
2026-08-11T02:02:30.867Z,102.1
2026-08-11T02:02:31.860Z,102.1
2026-08-11T02:02:32.991Z,102.1
2026-08-11T02:02:34.161Z,102.1
2026-08-11T02:02:35.163Z,102.1
2026-08-11T02:02:35.905Z,102.1
2026-08-11T02:02:36.627Z,102.1
2026-08-11T02:02:37.345Z,102.1
2026-08-11T02:02:38.082Z,102.1
2026-08-11T02:02:38.791Z,102.1
2026-08-11T02:02:39.570Z,102.1
2026-08-11T02:02:40.329Z,102.1
2026-08-11T02:02:41.228Z,102.1
2026-08-11T02:02:42.006Z,102.1
2026-08-11T02:02:42.790Z,102.1
2026-08-11T02:02:43.491Z,102.1
2026-08-11T02:02:44.229Z,102.1
2026-08-11T02:02:44.919Z,102.1
2026-08-11T02:02:45.617Z,102.1
2026-08-11T02:02:46.371Z,102.1
2026-08-11T02:02:47.158Z,102.1
2026-08-11T02:02:47.865Z,102.1
2026-08-11T02:02:48.574Z,102.1
2026-08-11T02:02:49.721Z,102.1
2026-08-11T02:02:50.896Z,102.1
2026-08-11T02:02:51.598Z,102.1
2026-08-11T02:02:52.326Z,102.1
2026-08-11T02:02:53.040Z,102.1
2026-08-11T02:02:53.755Z,102.1
2026-08-11T02:02:54.497Z,102.1
2026-08-11T02:02:55.205Z,102.1
2026-08-11T02:02:55.937Z,102.1
2026-08-11T02:02:56.738Z,102.1
2026-08-11T02:02:57.427Z,102.1
2026-08-11T02:02:58.116Z,102.1
2026-08-11T02:02:58.839Z,102.1
2026-08-11T02:02:59.606Z,102.1
2026-08-11T02:03:00.861Z,102.1
2026-08-11T02:03:01.576Z,102.1
2026-08-11T02:03:02.275Z,102.1
2026-08-11T02:03:03.000Z,102.1
2026-08-11T02:03:03.705Z,102.1
2026-08-11T02:03:04.427Z,102.1
2026-08-11T02:03:05.157Z,102.1
2026-08-11T02:03:05.857Z,102.1
2026-08-11T02:03:06.560Z,102.1
2026-08-11T02:03:07.281Z,102.1
2026-08-11T02:03:07.979Z,102.1
2026-08-11T02:03:08.680Z,102.1
2026-08-11T02:03:09.987Z,102.1
2026-08-11T02:03:10.951Z,102.1
2026-08-11T02:03:11.947Z,102.1
2026-08-11T02:03:12.759Z,102.1
2026-08-11T02:03:13.653Z,102.1
2026-08-11T02:03:14.431Z,102.1
2026-08-11T02:03:15.163Z,102.1
2026-08-11T02:03:15.897Z,102.1
2026-08-11T02:03:16.668Z,102.1
2026-08-11T02:03:17.418Z,102.1
2026-08-11T02:03:18.244Z,102.1
2026-08-11T02:03:18.999Z,102.1
2026-08-11T02:03:19.739Z,102.1
2026-08-11T02:03:20.557Z,102.1
2026-08-11T02:03:21.376Z,102.1
2026-08-11T02:03:22.160Z,102.1
2026-08-11T02:03:22.917Z,102.1
2026-08-11T02:03:23.799Z,102.1
2026-08-11T02:03:24.552Z,102.1
2026-08-11T02:03:25.275Z,102.1
2026-08-11T02:03:26.090Z,102.1
2026-08-11T02:03:27.095Z,102.1
2026-08-11T02:03:27.924Z,102.1
2026-08-11T02:03:29.010Z,102.1
2026-08-11T02:03:29.782Z,102.1
2026-08-11T02:03:30.654Z,102.1
2026-08-11T02:03:31.460Z,102.1
2026-08-11T02:03:32.368Z,102.1
2026-08-11T02:03:33.094Z,102.1
2026-08-11T02:03:33.916Z,102.1
2026-08-11T02:03:34.670Z,102.1
2026-08-11T02:03:35.467Z,102.1
2026-08-11T02:03:36.167Z,102.1
2026-08-11T02:03:36.942Z,102.1
2026-08-11T02:03:37.821Z,102.1
2026-08-11T02:03:38.733Z,102.1
2026-08-11T02:03:39.535Z,102.1
2026-08-11T02:03:40.406Z,102.1
2026-08-11T02:03:41.143Z,102.1
2026-08-11T02:03:41.876Z,102.1
2026-08-11T02:03:42.601Z,102.1
2026-08-11T02:03:43.927Z,102.1
2026-08-11T02:03:44.669Z,102.1
2026-08-11T02:03:45.393Z,102.1
2026-08-11T02:03:46.146Z,102.1
2026-08-11T02:03:46.913Z,102.1
2026-08-11T02:03:47.634Z,102.1
2026-08-11T02:03:48.503Z,102.1
2026-08-11T02:03:49.226Z,102.1
2026-08-11T02:03:49.943Z,102.1
2026-08-11T02:03:50.655Z,102.1
2026-08-11T02:03:51.432Z,102.1
2026-08-11T02:03:52.151Z,102.1
2026-08-11T02:03:52.889Z,102.1
2026-08-11T02:03:53.590Z,102.1
2026-08-11T02:03:54.345Z,102.1
2026-08-11T02:03:55.060Z,102.1
2026-08-11T02:03:55.799Z,102.1
2026-08-11T02:03:56.620Z,102.1
2026-08-11T02:03:57.516Z,102.1
2026-08-11T02:03:58.251Z,102.1
2026-08-11T02:03:59.018Z,102.1
2026-08-11T02:03:59.736Z,102.1
2026-08-11T02:04:00.454Z,102.1
2026-08-11T02:04:01.175Z,102.1
2026-08-11T02:04:01.923Z,102.1
2026-08-11T02:04:02.714Z,102.1
2026-08-11T02:04:03.447Z,102.1
2026-08-11T02:04:04.184Z,102.1
2026-08-11T02:04:05.071Z,102.1
2026-08-11T02:04:05.799Z,102.1
2026-08-11T02:04:06.515Z,102.1
2026-08-11T02:04:07.367Z,102.1
2026-08-11T02:04:08.448Z,102.1
2026-08-11T02:04:09.165Z,102.1
2026-08-11T02:04:09.854Z,102.1
2026-08-11T02:04:10.605Z,102.1
2026-08-11T02:04:11.357Z,102.1
2026-08-11T02:04:12.082Z,102.1
2026-08-11T02:04:12.826Z,102.1
2026-08-11T02:04:13.591Z,102.1
2026-08-11T02:04:14.313Z,102.1
2026-08-11T02:04:15.074Z,102.1
2026-08-11T02:04:16.014Z,102.1
2026-08-11T02:04:16.735Z,102.1
2026-08-11T02:04:17.487Z,102.1
2026-08-11T02:04:18.208Z,102.1
2026-08-11T02:04:18.925Z,102.1
2026-08-11T02:04:19.764Z,102.1
2026-08-11T02:04:20.472Z,102.1
2026-08-11T02:04:21.208Z,102.1
2026-08-11T02:04:21.929Z,102.1
2026-08-11T02:04:22.651Z,102.1
2026-08-11T02:04:23.401Z,102.1
2026-08-11T02:04:24.101Z,102.1
2026-08-11T02:04:24.838Z,102.1
2026-08-11T02:04:25.585Z,102.1
2026-08-11T02:04:26.281Z,102.1
2026-08-11T02:04:27.210Z,102.1
2026-08-11T02:04:27.943Z,102.1
2026-08-11T02:04:28.743Z,102.1
2026-08-11T02:04:29.474Z,102.1
2026-08-11T02:04:30.287Z,102.1
2026-08-11T02:04:31.015Z,102.1
2026-08-11T02:04:31.733Z,102.1
2026-08-11T02:04:32.479Z,102.1
2026-08-11T02:04:33.312Z,102.1
2026-08-11T02:04:34.118Z,102.1
2026-08-11T02:04:34.864Z,102.1
2026-08-11T02:04:35.585Z,102.1
2026-08-11T02:04:36.339Z,102.1
2026-08-11T02:04:37.274Z,102.1
2026-08-11T02:04:38.165Z,102.1
2026-08-11T02:04:38.877Z,102.1
2026-08-11T02:04:39.730Z,102.1
2026-08-11T02:04:40.431Z,102.1
2026-08-11T02:04:41.391Z,102.1
2026-08-11T02:04:42.298Z,102.1
2026-08-11T02:04:43.026Z,102.1
2026-08-11T02:04:43.727Z,102.1
2026-08-11T02:04:44.471Z,102.1
2026-08-11T02:04:45.176Z,102.1
2026-08-11T02:04:45.897Z,102.1
2026-08-11T02:04:46.654Z,102.1
2026-08-11T02:04:47.927Z,102.1
2026-08-11T02:04:48.894Z,102.1
2026-08-11T02:04:50.035Z,102.1
2026-08-11T02:04:50.750Z,102.1
2026-08-11T02:04:51.754Z,102.1
2026-08-11T02:04:52.978Z,102.1
2026-08-11T02:04:53.881Z,102.1
2026-08-11T02:04:54.668Z,102.1
2026-08-11T02:04:55.478Z,102.1
2026-08-11T02:04:56.180Z,102.1
2026-08-11T02:04:56.902Z,102.1
2026-08-11T02:04:57.654Z,102.1
2026-08-11T02:04:58.364Z,102.1
2026-08-11T02:04:59.069Z,102.1
2026-08-11T02:04:59.975Z,102.1
2026-08-11T02:05:00.693Z,102.1
2026-08-11T02:05:01.658Z,102.1
2026-08-11T02:05:03.085Z,102.1
2026-08-11T02:05:04.717Z,102.1
2026-08-11T02:05:05.763Z,102.1
2026-08-11T02:05:06.716Z,102.1
2026-08-11T02:05:07.565Z,102.1
2026-08-11T02:05:08.591Z,102.1
2026-08-11T02:05:09.533Z,102.1
2026-08-11T02:05:10.279Z,102.1
2026-08-11T02:05:11.078Z,102.1
2026-08-11T02:05:11.841Z,102.1
2026-08-11T02:05:12.589Z,102.1
2026-08-11T02:05:13.323Z,102.1
2026-08-11T02:05:14.099Z,102.1
2026-08-11T02:05:14.841Z,102.1
2026-08-11T02:05:15.766Z,102.1
2026-08-11T02:05:16.554Z,102.1
2026-08-11T02:05:17.362Z,102.1
2026-08-11T02:05:18.125Z,102.1
2026-08-11T02:05:18.862Z,102.1
2026-08-11T02:05:19.578Z,102.1
2026-08-11T02:05:20.273Z,102.1
2026-08-11T02:05:20.992Z,102.1
2026-08-11T02:05:21.716Z,102.1
2026-08-11T02:05:22.445Z,102.1
2026-08-11T02:05:23.156Z,102.1
2026-08-11T02:05:23.840Z,102.1
2026-08-11T02:05:24.544Z,102.1
2026-08-11T02:05:25.407Z,102.1
2026-08-11T02:05:26.126Z,102.1
2026-08-11T02:05:26.862Z,102.1
2026-08-11T02:05:27.563Z,102.1
2026-08-11T02:05:29.046Z,102.1
2026-08-11T02:05:29.786Z,102.1
2026-08-11T02:05:30.650Z,102.1
2026-08-11T02:05:31.595Z,102.1
2026-08-11T02:05:32.483Z,102.1
2026-08-11T02:05:33.289Z,102.1
2026-08-11T02:05:34.102Z,102.1
2026-08-11T02:05:34.800Z,102.1
2026-08-11T02:05:35.469Z,102.1
2026-08-11T02:05:36.171Z,102.1
2026-08-11T02:05:36.914Z,102.1
2026-08-11T02:05:37.675Z,102.1
2026-08-11T02:05:38.410Z,102.1
2026-08-11T02:05:39.189Z,102.1
2026-08-11T02:05:39.962Z,102.1
2026-08-11T02:05:40.663Z,102.1
2026-08-11T02:05:41.660Z,102.1
2026-08-11T02:05:42.775Z,102.1
2026-08-11T02:05:43.619Z,102.1
2026-08-11T02:05:44.359Z,102.1
2026-08-11T02:05:45.089Z,102.1
2026-08-11T02:05:45.994Z,102.1
2026-08-11T02:05:47.296Z,102.1
2026-08-11T02:05:48.174Z,102.1
2026-08-11T02:05:49.092Z,102.1
2026-08-11T02:05:49.850Z,102.1
2026-08-11T02:05:50.719Z,102.1
2026-08-11T02:05:51.470Z,102.1
2026-08-11T02:05:52.294Z,102.1
2026-08-11T02:05:53.058Z,102.1
2026-08-11T02:05:53.864Z,102.1
2026-08-11T02:05:54.865Z,102.1
2026-08-11T02:05:55.627Z,102.1
2026-08-11T02:05:56.348Z,102.1
2026-08-11T02:05:57.101Z,102.1
2026-08-11T02:05:57.847Z,102.1
2026-08-11T02:05:58.749Z,102.1
2026-08-11T02:05:59.941Z,102.1
2026-08-11T02:06:01.454Z,102.1
2026-08-11T02:06:02.347Z,102.1
2026-08-11T02:06:03.042Z,102.1
2026-08-11T02:06:03.884Z,102.1
2026-08-11T02:06:04.969Z,102.1
2026-08-11T02:06:05.736Z,102.1
